question_id,type,year,course,unit_after,topic_after,lesson_after,stem_status,choice_status,answer_status,math_status,katex_status,media_status,mapping_status,review_required,notes
APCALC-LEGACY-MCQ-1997-088,mcq,1997,AP Calculus AB,6,6.5,APCALC-6.5,verified,verified,verified,verified,verified,blocked,verified,True,Complete independent source and mathematical verification passed. Required source/choice visual is unavailable in a student-usable form; the record is preserved as teacher/archive-only until exact media is supplied.
APCALC-LEGACY-MCQ-1998-009,mcq,1998,AP Calculus AB,6,6.2,APCALC-6.2,verified,verified,verified,verified,verified,blocked,verified,True,Complete independent source and mathematical verification passed. Required source/choice visual is unavailable in a student-usable form; the record is preserved as teacher/archive-only until exact media is supplied.
APCALC-LEGACY-MCQ-1998-023,mcq,1998,AP Calculus AB,5,5.9,APCALC-5.9,verified,verified,verified,verified,verified,blocked,verified,True,Complete independent source and mathematical verification passed. Required source/choice visual is unavailable in a student-usable form; the record is preserved as teacher/archive-only until exact media is supplied.
APCALC-LEGACY-BC-MCQ-1969-001,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-002,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-003,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-004,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-005,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-006,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-007,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-008,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-009,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-010,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-011,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-012,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-013,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-014,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-015,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-016,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-017,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-018,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-019,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-020,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-021,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-022,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-023,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-024,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-025,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-026,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-027,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-028,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-029,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-030,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-031,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-032,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-033,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-034,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-035,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-036,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-037,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-038,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-039,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-040,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-041,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-042,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-043,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-044,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1969-045,mcq,1969,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1973-001,mcq,1973,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1973-002,mcq,1973,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1973-003,mcq,1973,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1973-004,mcq,1973,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1973-005,mcq,1973,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
